epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,3986.12,1.31076,1.11608,1.34224,0.61957,0.39798,0.40482,0.20293,1.9275,1.7725,1.86765,0.000226735,0.000226735,0.000226735
114,4019.7,1.31778,1.10269,1.32929,0.60191,0.38724,0.39087,0.19939,1.93156,1.77497,1.88463,0.000216259,0.000216259,0.000216259
115,4053.85,1.30313,1.10336,1.33228,0.58391,0.39898,0.3982,0.20375,1.91701,1.75488,1.86152,0.000206005,0.000206005,0.000206005
116,4088.26,1.29166,1.09324,1.32116,0.5903,0.40273,0.40426,0.20486,1.92331,1.75058,1.87898,0.000195978,0.000195978,0.000195978
117,4122.58,1.29045,1.08182,1.31895,0.58445,0.41027,0.40656,0.2067,1.92117,1.74559,1.87499,0.000186181,0.000186181,0.000186181
118,4157.22,1.29472,1.07941,1.32056,0.56709,0.41031,0.40514,0.20362,1.92786,1.77083,1.88477,0.000176619,0.000176619,0.000176619
119,4192.26,1.27946,1.08249,1.3106,0.59261,0.3914,0.40006,0.20608,1.92032,1.76272,1.87977,0.000167296,0.000167296,0.000167296
120,4226.96,1.26459,1.05015,1.31041,0.57584,0.40878,0.39939,0.20507,1.93402,1.77023,1.88894,0.000158216,0.000158216,0.000158216
121,4261.55,1.26864,1.08018,1.30799,0.59889,0.39717,0.40772,0.20856,1.92209,1.77108,1.87715,0.000149383,0.000149383,0.000149383
122,4296.3,1.26543,1.07351,1.31023,0.61557,0.39748,0.4027,0.20404,1.92366,1.77488,1.87569,0.000140801,0.000140801,0.000140801
123,4330.98,1.24677,1.03024,1.29044,0.64047,0.38317,0.40385,0.20648,1.92093,1.76974,1.89056,0.000132474,0.000132474,0.000132474
124,4365.44,1.25674,1.03769,1.29611,0.61766,0.39518,0.40922,0.20731,1.91575,1.76545,1.87724,0.000124405,0.000124405,0.000124405
125,4399.77,1.24141,1.04865,1.28929,0.61278,0.40133,0.41099,0.20773,1.92117,1.75038,1.88302,0.000116599,0.000116599,0.000116599
126,4433.98,1.25453,1.03268,1.29386,0.58456,0.40512,0.40799,0.20623,1.94302,1.76296,1.89826,0.000109058,0.000109058,0.000109058
127,4468.3,1.2482,1.03413,1.29333,0.59105,0.41177,0.41131,0.20551,1.92961,1.75737,1.89135,0.000101785,0.000101785,0.000101785
128,4502.46,1.23019,1.02547,1.27691,0.59432,0.41271,0.41148,0.20818,1.91706,1.75091,1.88354,9.47845e-05,9.47845e-05,9.47845e-05
129,4536.67,1.22687,1.0161,1.28172,0.54747,0.43994,0.41144,0.20924,1.91858,1.7594,1.88229,8.80588e-05,8.80588e-05,8.80588e-05
130,4570.92,1.22905,1.01033,1.28044,0.63233,0.39489,0.4107,0.20473,1.92806,1.75924,1.89152,8.16111e-05,8.16111e-05,8.16111e-05
131,4605.11,1.20467,1.00349,1.27021,0.57149,0.42853,0.41176,0.20942,1.92019,1.75994,1.88986,7.54441e-05,7.54441e-05,7.54441e-05
132,4639.37,1.21701,1.02132,1.27956,0.60707,0.40364,0.4081,0.20866,1.92043,1.7666,1.88893,6.95605e-05,6.95605e-05,6.95605e-05
133,4673.57,1.22981,1.01629,1.27937,0.59719,0.40758,0.40993,0.20982,1.91954,1.76119,1.89409,6.3963e-05,6.3963e-05,6.3963e-05
134,4707.81,1.20874,1.00852,1.27462,0.60158,0.41325,0.41062,0.21046,1.91671,1.75785,1.89173,5.86539e-05,5.86539e-05,5.86539e-05
135,4742.04,1.20744,0.99249,1.26054,0.59075,0.4085,0.4111,0.21106,1.91619,1.76051,1.89178,5.36357e-05,5.36357e-05,5.36357e-05
136,4776.32,1.20746,0.99615,1.26754,0.60699,0.41441,0.4117,0.21056,1.91793,1.75879,1.8922,4.89104e-05,4.89104e-05,4.89104e-05
137,4810.56,1.20004,0.98657,1.25848,0.60567,0.41377,0.41037,0.21082,1.91325,1.75179,1.88891,4.44803e-05,4.44803e-05,4.44803e-05
138,4844.86,1.21231,1.0001,1.26201,0.61334,0.40918,0.40879,0.21055,1.91327,1.74958,1.88954,4.03471e-05,4.03471e-05,4.03471e-05
139,4879.12,1.19626,0.9982,1.26308,0.60087,0.41382,0.41281,0.21196,1.91035,1.74913,1.88779,3.65129e-05,3.65129e-05,3.65129e-05
140,4913.49,1.20445,0.98675,1.26118,0.60916,0.4111,0.41,0.21095,1.91326,1.74641,1.88911,3.29791e-05,3.29791e-05,3.29791e-05
141,4969.69,1.24583,0.97449,1.30549,0.59424,0.4008,0.39795,0.20118,1.94669,1.77829,1.9106,2.97474e-05,2.97474e-05,2.97474e-05
142,5004.48,1.20249,0.92426,1.27586,0.60871,0.39184,0.39585,0.19953,1.9557,1.78236,1.91122,2.68192e-05,2.68192e-05,2.68192e-05
143,5038.58,1.20044,0.90882,1.2727,0.57458,0.40706,0.39971,0.20276,1.94392,1.77242,1.90127,2.41958e-05,2.41958e-05,2.41958e-05
144,5072.56,1.16608,0.89497,1.25453,0.60332,0.39301,0.40276,0.20348,1.93853,1.76951,1.89313,2.18783e-05,2.18783e-05,2.18783e-05
145,5106.55,1.17149,0.88216,1.26021,0.60629,0.39468,0.40581,0.20445,1.93029,1.76519,1.88732,1.98677e-05,1.98677e-05,1.98677e-05
146,5140.52,1.18356,0.88901,1.2698,0.61885,0.39297,0.40473,0.20504,1.92821,1.77136,1.8893,1.8165e-05,1.8165e-05,1.8165e-05
147,5174.6,1.17586,0.89047,1.26228,0.62291,0.39539,0.40439,0.20577,1.92817,1.76928,1.88914,1.67708e-05,1.67708e-05,1.67708e-05
148,5208.7,1.16033,0.87706,1.24963,0.61912,0.39676,0.4056,0.20575,1.92894,1.76746,1.88925,1.56858e-05,1.56858e-05,1.56858e-05
149,5242.79,1.16103,0.87906,1.25109,0.61267,0.3983,0.40641,0.2063,1.92959,1.76244,1.89129,1.49105e-05,1.49105e-05,1.49105e-05
150,5276.8,1.15715,0.88204,1.25712,0.61071,0.39987,0.40619,0.20435,1.93364,1.76344,1.89424,1.44451e-05,1.44451e-05,1.44451e-05
