epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,4634.01,1.7657,1.99302,1.68749,0.46361,0.35821,0.33171,0.1452,2.07873,2.1511,1.96723,5.36357e-05,5.36357e-05,5.36357e-05
136,4727.3,1.75173,2.02214,1.6915,0.46274,0.36193,0.33782,0.14615,2.07694,2.14888,1.96578,4.89104e-05,4.89104e-05,4.89104e-05
137,4809.79,1.72613,1.9846,1.67081,0.46524,0.35702,0.33835,0.14786,2.06661,2.15067,1.96446,4.44803e-05,4.44803e-05,4.44803e-05
138,4886.55,1.72852,1.94428,1.66056,0.44269,0.3679,0.33453,0.14575,2.07525,2.16709,1.96805,4.03471e-05,4.03471e-05,4.03471e-05
139,4963.76,1.73026,1.98073,1.6742,0.44524,0.36908,0.33956,0.14858,2.07828,2.1609,1.96773,3.65129e-05,3.65129e-05,3.65129e-05
140,5061.88,1.72291,1.9382,1.66433,0.43394,0.3732,0.33567,0.14838,2.07629,2.15022,1.96759,3.29791e-05,3.29791e-05,3.29791e-05
141,5140.52,1.79163,1.98252,1.7649,0.47699,0.33929,0.32595,0.14441,2.07151,2.15505,1.95631,2.97474e-05,2.97474e-05,2.97474e-05
142,5218.16,1.75493,1.92044,1.7344,0.46837,0.34809,0.33165,0.14472,2.073,2.14681,1.9602,2.68192e-05,2.68192e-05,2.68192e-05
143,5296.72,1.77066,1.92415,1.7514,0.46057,0.3519,0.33007,0.14647,2.06617,2.1398,1.95688,2.41958e-05,2.41958e-05,2.41958e-05
144,5373.28,1.75392,1.90685,1.74298,0.44416,0.36393,0.33359,0.14909,2.07042,2.14009,1.95845,2.18783e-05,2.18783e-05,2.18783e-05
145,5450.14,1.72268,1.86971,1.71032,0.43696,0.37051,0.33406,0.14923,2.07538,2.1391,1.96347,1.98677e-05,1.98677e-05,1.98677e-05
146,5524.99,1.73608,1.891,1.72229,0.45705,0.36769,0.33624,0.15002,2.07392,2.13423,1.96066,1.8165e-05,1.8165e-05,1.8165e-05
147,5599.09,1.74693,1.87831,1.73285,0.46448,0.36187,0.33503,0.14919,2.07402,2.13561,1.95864,1.67708e-05,1.67708e-05,1.67708e-05
148,5673.25,1.73746,1.87126,1.72611,0.48242,0.35431,0.34175,0.15192,2.06711,2.12731,1.9548,1.56858e-05,1.56858e-05,1.56858e-05
149,5752.26,1.71871,1.85092,1.71782,0.47173,0.35387,0.33942,0.15317,2.06403,2.12123,1.95654,1.49105e-05,1.49105e-05,1.49105e-05
150,5827.71,1.72916,1.86266,1.72077,0.48196,0.35347,0.33771,0.15271,2.06541,2.1169,1.96152,1.44451e-05,1.44451e-05,1.44451e-05
