epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,5197.96,1.68984,1.74949,1.63778,0.48446,0.39478,0.35513,0.15376,2.06508,1.97133,1.97496,0.000736459,0.000736459,0.000736459
76,5267.16,1.68714,1.71512,1.63499,0.47711,0.36425,0.33553,0.15427,2.05899,1.99858,1.98956,0.000721645,0.000721645,0.000721645
77,5336.16,1.67073,1.69485,1.61332,0.51208,0.3733,0.36763,0.16942,2.01871,1.96717,1.94206,0.000706831,0.000706831,0.000706831
78,5405.53,1.66054,1.69609,1.62082,0.48626,0.37625,0.35612,0.17179,1.98153,1.92601,1.91654,0.000692024,0.000692024,0.000692024
79,5474.75,1.68849,1.70494,1.63044,0.48969,0.3933,0.36072,0.17814,1.98115,1.94829,1.91531,0.00067723,0.00067723,0.00067723
80,5544,1.66688,1.6793,1.60766,0.48548,0.40222,0.37228,0.17844,1.99712,1.91503,1.91854,0.000662455,0.000662455,0.000662455
81,5613.3,1.65444,1.66289,1.60382,0.51816,0.40838,0.37925,0.17624,2.01357,1.9189,1.93626,0.000647706,0.000647706,0.000647706
82,5682.43,1.66168,1.66625,1.60653,0.53689,0.38713,0.38124,0.18067,1.9981,1.88749,1.92801,0.00063299,0.00063299,0.00063299
83,5751.73,1.62085,1.61456,1.57868,0.49732,0.38724,0.37205,0.17675,2.00542,1.90175,1.91999,0.000618312,0.000618312,0.000618312
84,5820.91,1.62699,1.63846,1.59383,0.51115,0.36445,0.3674,0.17268,2.02207,1.92205,1.9325,0.00060368,0.00060368,0.00060368
85,5890.02,1.6077,1.58774,1.56864,0.48704,0.39407,0.37957,0.17598,2.0168,1.91743,1.93373,0.0005891,0.0005891,0.0005891
86,5959.07,1.59807,1.60279,1.57714,0.53858,0.37823,0.38485,0.17739,2.01805,1.89243,1.95656,0.000574578,0.000574578,0.000574578
87,6028.35,1.60386,1.56953,1.57115,0.51383,0.4217,0.38591,0.17993,2.01646,1.89973,1.96296,0.00056012,0.00056012,0.00056012
88,6097.63,1.6057,1.55054,1.56036,0.52048,0.38319,0.3734,0.17443,2.0071,1.87509,1.91886,0.000545733,0.000545733,0.000545733
89,6166.77,1.59179,1.53937,1.54838,0.49901,0.40053,0.37781,0.17642,1.99335,1.86545,1.93999,0.000531423,0.000531423,0.000531423
90,6236.04,1.57359,1.54343,1.53292,0.49321,0.39754,0.37358,0.17851,1.98322,1.82706,1.89569,0.000517197,0.000517197,0.000517197
91,6305.24,1.56976,1.50659,1.53266,0.49985,0.40651,0.38706,0.18596,1.98697,1.83237,1.9247,0.00050306,0.00050306,0.00050306
92,6374.52,1.56552,1.52202,1.54021,0.50657,0.3752,0.36737,0.18126,1.98881,1.85102,1.93994,0.00048902,0.00048902,0.00048902
93,6443.67,1.57381,1.50865,1.5375,0.48647,0.4042,0.37942,0.18305,1.98354,1.85428,1.92024,0.000475081,0.000475081,0.000475081
94,6512.72,1.54562,1.47853,1.51087,0.55346,0.3716,0.38469,0.18357,1.98206,1.84024,1.90917,0.00046125,0.00046125,0.00046125
95,6581.97,1.56007,1.48763,1.53149,0.53215,0.40217,0.39064,0.18344,1.97126,1.85061,1.90615,0.000447534,0.000447534,0.000447534
96,6651.34,1.54679,1.45308,1.5048,0.56216,0.38562,0.3832,0.18068,1.99806,1.84756,1.92192,0.000433938,0.000433938,0.000433938
97,6720.48,1.54021,1.45794,1.51163,0.52882,0.39054,0.38516,0.18973,1.97383,1.82601,1.90971,0.000420468,0.000420468,0.000420468
98,6789.74,1.53761,1.44152,1.51598,0.49373,0.4128,0.3844,0.18692,1.96522,1.83394,1.91186,0.00040713,0.00040713,0.00040713
99,6858.73,1.50533,1.41663,1.49207,0.51679,0.39639,0.38269,0.18829,1.96456,1.82124,1.90106,0.00039393,0.00039393,0.00039393
100,6927.87,1.51536,1.41893,1.50511,0.52923,0.41362,0.39666,0.18841,1.97884,1.82703,1.91879,0.000380874,0.000380874,0.000380874
101,6997.03,1.49656,1.38231,1.47416,0.51641,0.40275,0.3806,0.18795,1.98396,1.84072,1.91988,0.000367967,0.000367967,0.000367967
102,7066.82,1.49819,1.37654,1.48443,0.53034,0.38501,0.38122,0.19099,1.99662,1.84582,1.93003,0.000355216,0.000355216,0.000355216
103,7135.95,1.48578,1.36892,1.4762,0.53426,0.39074,0.37496,0.18688,1.97433,1.84239,1.92589,0.000342625,0.000342625,0.000342625
104,7205.02,1.48086,1.37634,1.47576,0.55012,0.38824,0.38268,0.19091,1.95512,1.83046,1.90261,0.000330201,0.000330201,0.000330201
105,7274.24,1.45834,1.33759,1.45226,0.52596,0.40805,0.38908,0.19209,1.96809,1.81211,1.91675,0.000317948,0.000317948,0.000317948
106,7343.43,1.46074,1.35746,1.46223,0.52208,0.40176,0.39025,0.19282,1.96897,1.80782,1.93105,0.000305872,0.000305872,0.000305872
107,7412.39,1.46819,1.33536,1.45489,0.54658,0.40336,0.39266,0.19387,1.97576,1.80433,1.92725,0.000293979,0.000293979,0.000293979
108,7481.48,1.4575,1.3263,1.45574,0.50948,0.40637,0.38804,0.19532,1.95091,1.7918,1.90477,0.000282273,0.000282273,0.000282273
109,7550.53,1.45075,1.32586,1.43823,0.53909,0.4116,0.39328,0.19723,1.95323,1.79266,1.91367,0.00027076,0.00027076,0.00027076
110,7619.43,1.44327,1.31559,1.43945,0.53254,0.4151,0.3919,0.19554,1.93602,1.79004,1.90237,0.000259445,0.000259445,0.000259445
111,7688.46,1.42208,1.30134,1.43701,0.56753,0.39364,0.39268,0.19338,1.95663,1.79857,1.91595,0.000248332,0.000248332,0.000248332
112,7757.36,1.41396,1.2811,1.42745,0.5394,0.3903,0.38638,0.18976,1.97423,1.80722,1.92668,0.000237427,0.000237427,0.000237427
113,7826.25,1.41275,1.28349,1.41918,0.52578,0.40805,0.39206,0.19242,1.96721,1.7932,1.92468,0.000226735,0.000226735,0.000226735
114,7895.37,1.41086,1.26616,1.41691,0.55047,0.3997,0.38956,0.19319,1.96382,1.78623,1.93131,0.000216259,0.000216259,0.000216259
115,7964.39,1.40416,1.27077,1.41615,0.53794,0.39753,0.38824,0.19587,1.95808,1.7791,1.92066,0.000206005,0.000206005,0.000206005
116,8033.29,1.39444,1.25943,1.40476,0.52695,0.41292,0.39281,0.19595,1.9529,1.77416,1.92264,0.000195978,0.000195978,0.000195978
117,8102.42,1.40623,1.25942,1.41183,0.52765,0.4052,0.39062,0.19429,1.95809,1.78459,1.92935,0.000186181,0.000186181,0.000186181
118,8171.42,1.38769,1.23317,1.40523,0.54079,0.39532,0.39456,0.19818,1.94829,1.78341,1.91373,0.000176619,0.000176619,0.000176619
